"claim.nr";"type";"hidden";"occ.date";"occ.year";"occ.year.fact";"occ.month";"rep.delay";"rep.date";"rep.year";"rep.year.fact";"rep.month";"settlement.date";"settlement.year";"open_obs1";"open_obs2";"open_obs3";"open_obs4";"open_obs5";"open_obs6";"open_obs7";"open_obs8";"open_obs9";"settlement_obs1";"settlement_obs2";"settlement_obs3";"settlement_obs4";"settlement_obs5";"settlement_obs6";"settlement_obs7";"settlement_obs8";"settlement_obs9";"size_obs1";"size_obs2";"size_obs3";"size_obs4";"size_obs5";"size_obs6";"size_obs7";"size_obs8";"size_obs9"
9844;"T1";"L";"2017-02-03";2017;"2017";"2";0.147843942505133;"2017-03-29";6;"6";"3";"2023-08-24";2023;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1323.73852665785;84.8407839659298;0;0;319.358695589009;3351.83564085306;805.439532471495;0;0
9845;"T1";"L";"2019-11-13";2019;"2019";"11";0.229979466119097;"2020-02-05";9;"9";"2";"2023-02-19";2023;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1224.16865456334;602.902521033304;370.018759321878;0;0;0;0;0;0
9847;"T1";"M";"2013-05-07";2013;"2013";"5";0.109514031485284;"2013-06-16";2;"2";"6";"2014-05-26";2014;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;351.2911591152;186.892535200024;0;0;0;0;0;0;0
9848;"T2";"M";"2016-03-21";2016;"2016";"3";0.0355920602327173;"2016-04-03";5;"5";"4";"2016-04-12";2016;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9849;"T1";"L";"2013-12-21";2013;"2013";"12";0.4435318275154;"2014-06-01";3;"3";"6";"2017-07-28";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;43.7290089330376;844.52015099043;1209.78132447002;0;0;0;0;0;0
9850;"T3";"L";"2015-06-08";2015;"2015";"6";0.251882272416153;"2015-09-08";4;"4";"9";"2017-04-06";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;142.362928933274;0;0;0;0;0;0;0;0
9851;"T2";"M";"2018-03-08";2018;"2018";"3";0.287474332648871;"2018-06-21";7;"7";"6";"2019-12-16";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;740.896413656889;275.762434888512;0;0;0;0;0;0;0
9852;"T1";"L";"2013-06-30";2013;"2013";"6";0.147843942505133;"2013-08-23";2;"2";"8";"2020-12-08";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;806.284379957875;0;668.25405387584;26.0288802247707;0;1372.57766573608;2325.65498243796;1023.50621940167;0
9853;"T1";"L";"2019-08-25";2019;"2019";"8";0;"2019-08-25";8;"8";"8";"2020-08-10";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;12.3355716147146;278.963488263245;0;0;0;0;0;0;0
9854;"T1";"H";"2013-12-04";2013;"2013";"12";0.342231348391513;"2014-04-08";3;"3";"4";"2018-11-15";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1383.57472193535;547.632814338833;1661.95285628614;1080.78390877106;1722.50297929914;0;0;0;0
9855;"T1";"H";"2018-05-08";2018;"2018";"5";0.539356605065024;"2018-11-21";7;"7";"11";"2021-03-09";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;153.486001730074;115.833723593669;0;0;0;0;0;0
9856;"T3";"L";"2015-01-13";2015;"2015";"1";0.292950034223135;"2015-04-30";4;"4";"4";"2021-03-27";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;31.3336519073634;341.535572757898;253.716866442946;403.901248183163;0;1726.17715910101;1142.03574411465;0;0
9857;"T1";"H";"2020-04-23";2020;"2020";"4";0.0766598220396988;"2020-05-21";9;"9";"5";"2023-09-10";2023;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;158.959931840187;3031.8546986761;2080.71426016842;232.453827202589;0;0;0;0;0
9858;"T2";"M";"2013-06-28";2013;"2013";"6";0.257357973990418;"2013-09-30";2;"2";"9";"2015-02-17";2015;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;262.137225073449;646.163764030028;336.78297861535;0;0;0;0;0;0
9859;"T2";"L";"2017-07-23";2017;"2017";"7";0.320328542094456;"2017-11-17";6;"6";"11";"2019-03-11";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;796.084201202621;0;0;0;0;0;0;0
9860;"T1";"L";"2013-11-28";2013;"2013";"11";0.0602327173169062;"2013-12-20";2;"2";"12";"2018-12-02";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;495.487417787633;1394.11164709949;3888.41098471984;838.642179288462;544.13632770218;0;0;0
9862;"T1";"M";"2019-02-06";2019;"2019";"2";0.53388090349076;"2019-08-20";8;"8";"8";"2022-12-25";2022;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;793.162496002034;606.296704537449;471.451660397262;274.112621866878;0;0;0;0;0
9863;"T1";"L";"2011-09-27";2011;"2011";"9";0.438056125941136;"2012-03-05";1;"1";"3";"2017-11-19";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;690.712939607852;126.867131366788;377.676287873759;1491.56422701949;0;2163.97712741626;0;0;0
9864;"T3";"M";"2012-02-12";2012;"2012";"2";0.224503764544832;"2012-05-04";1;"1";"5";"2013-12-31";2013;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;147.996151658575;0;0;0;0;0;0;0;0
9865;"T1";"L";"2015-04-17";2015;"2015";"4";0.213552361396304;"2015-07-04";4;"4";"7";"2020-12-10";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;2032.8244802067;1169.9779445518;2622.04762309272;405.915068338533;802.066141410435;205.413338647277;0;0;0
9866;"T1";"M";"2011-10-21";2011;"2011";"10";0.314852840520192;"2012-02-13";1;"1";"2";"2012-07-01";2012;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;24.4703640445742;0;0;0;0;0;0;0;0
9867;"T1";"M";"2013-12-05";2013;"2013";"12";0.125941136208077;"2014-01-20";3;"3";"1";"2021-04-16";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;218.233424526927;286.840240544147;0;3604.70099798824;0;480.689044571945;782.607050543156;0;0
9868;"T2";"L";"2013-08-04";2013;"2013";"8";0.372347707049966;"2013-12-18";2;"2";"12";"2014-04-22";2014;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;478.672476373039;0;0;0;0;0;0;0
9869;"T2";"L";"2013-06-23";2013;"2013";"6";0.0383299110198494;"2013-07-07";2;"2";"7";"2019-02-26";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;940.764399919822;330.740338070466;26.9794147673661;309.761872669589;0;160.938012437187;0;0;0
9870;"T1";"L";"2019-03-10";2019;"2019";"3";0.0766598220396988;"2019-04-07";8;"8";"4";"2019-04-24";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9871;"T1";"L";"2012-11-10";2012;"2012";"11";0.646132785763176;"2013-07-04";2;"2";"7";"2013-07-18";2013;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9872;"T1";"H";"2016-08-27";2016;"2016";"8";0.199863107460643;"2016-11-08";5;"5";"11";"2025-05-30";2025;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;304.312788785852;1246.18682146918;0;0;12.5594678703406;941.205530004762;1867.60620302738;185.001695642341;0
9873;"T2";"L";"2015-07-25";2015;"2015";"7";0.153319644079398;"2015-09-19";4;"4";"9";"2019-02-02";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;861.20430748714;0;91.0454781045209;0;0;0;0;0
9874;"T2";"M";"2020-04-28";2020;"2020";"4";0.205338809034908;"2020-07-12";9;"9";"7";"2028-06-09";2028;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;179.254637441962;836.89820026894;415.904851576242;357.518677101319;1733.09797950764;0;0;1538.88255653449;0
9875;"T3";"M";"2019-11-26";2019;"2019";"11";0.687200547570157;"2020-08-03";9;"9";"8";"2020-09-27";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;56.8205943392311;0;0;0;0;0;0;0;0
9876;"T2";"L";"2014-10-17";2014;"2014";"10";0.626967830253251;"2015-06-03";4;"4";"6";"2016-06-30";2016;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1846.5253229728;483.475297193136;0;0;0;0;0;0;0
9877;"T1";"L";"2019-03-19";2019;"2019";"3";0.317590691307324;"2019-07-13";8;"8";"7";"2021-05-22";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;120.008113793108;0;133.635590721899;0;0;0;0;0;0
9878;"T2";"L";"2012-02-20";2012;"2012";"2";0.39151266255989;"2012-07-12";1;"1";"7";"2017-07-24";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;57.5422530041691;79.10605755515;413.177130742671;2116.72440290901;0;1406.70487575401;0;0;0
9879;"T2";"L";"2015-12-22";2015;"2015";"12";0.32580424366872;"2016-04-19";5;"5";"4";"2019-10-26";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;255.920476093113;26.5737551615637;2484.05025963476;1004.98471353242;0;0;0;0;0
9880;"T3";"M";"2016-10-02";2016;"2016";"10";0.125941136208077;"2016-11-17";5;"5";"11";"2019-07-09";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;68.4970294106115;0;0;0;0;0;0;0
9881;"T1";"H";"2012-06-29";2012;"2012";"6";0.123203285420945;"2012-08-13";1;"1";"8";"2013-11-18";2013;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;101.878744849996;72.3946015637806;0;0;0;0;0;0;0
9882;"T2";"L";"2019-09-01";2019;"2019";"9";0.224503764544832;"2019-11-22";8;"8";"11";"2021-02-13";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;254.072215775543;0;0;0;0;0;0;0;0
9883;"T1";"L";"2017-08-15";2017;"2017";"8";0.123203285420945;"2017-09-29";6;"6";"9";"2023-08-03";2023;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;484.157907888871;718.749231463557;0;538.718432476078;321.631174580541;2336.30958531079;0;0
9884;"T3";"M";"2016-11-20";2016;"2016";"11";0.388774811772758;"2017-04-11";6;"6";"4";"2024-12-15";2024;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1121.52168722265;437.297403916362;304.879286804844;1770.99126577969;1083.91206375382;0;0;550.223015928678;0
9886;"T1";"L";"2016-08-16";2016;"2016";"8";0.490075290896646;"2017-02-11";6;"6";"2";"2018-02-05";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;575.982378327024;0;0;0;0;0;0;0;0
9887;"T1";"M";"2019-04-08";2019;"2019";"4";0.876112251882272;"2020-02-22";9;"9";"2";"2021-05-18";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;186.893429792398;549.494574395041;0;0;0;0;0;0;0
9888;"T1";"L";"2013-04-12";2013;"2013";"4";0.0930869267624914;"2013-05-16";2;"2";"5";"2016-04-05";2016;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;448.530295567661;82.2296878331235;1671.65052496654;253.729747998395;0;0;0;0;0
9889;"T2";"H";"2011-11-14";2011;"2011";"11";0.665297741273101;"2012-07-14";1;"1";"7";"2013-03-01";2013;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;74.5669507574594;114.795646560377;0;0;0;0;0;0;0
9890;"T1";"L";"2020-02-06";2020;"2020";"2";0.153319644079398;"2020-04-02";9;"9";"4";"2022-04-28";2022;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;576.83038240516;708.901617720027;0;0;0;0;0;0;0
9891;"T2";"L";"2018-08-30";2018;"2018";"8";0.161533196440794;"2018-10-28";7;"7";"10";"2023-02-16";2023;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;941.081332174358;182.054349367794;0;442.248061352258;0;0;0;0
9892;"T1";"L";"2015-03-26";2015;"2015";"3";0.317590691307324;"2015-07-20";4;"4";"7";"2017-05-06";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1226.45225541825;130.582622389723;4729.96703904755;0;0;0;0;0;0
9893;"T1";"M";"2019-09-28";2019;"2019";"9";0.027378507871321;"2019-10-08";8;"8";"10";"2021-08-25";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;5133.74361758941;114.638339072904;0;0;0;0;0;0;0
9894;"T1";"L";"2017-08-09";2017;"2017";"8";0.0328542094455852;"2017-08-21";6;"6";"8";"2018-06-02";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;328.092930832263;0;0;0;0;0;0;0;0
9895;"T1";"H";"2015-01-25";2015;"2015";"1";0.53388090349076;"2015-08-08";4;"4";"8";"2016-01-13";2016;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9896;"T2";"L";"2016-09-26";2016;"2016";"9";0.309377138945927;"2017-01-17";6;"6";"1";"2021-02-24";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;57.8051797641038;1428.24592766699;498.171651529878;0;64.4905624208393;0;0;0;0
9898;"T1";"M";"2015-11-13";2015;"2015";"11";0.254620123203285;"2016-02-14";5;"5";"2";"2016-10-26";2016;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;329.958455880643;0;0;0;0;0;0;0;0
9899;"T1";"M";"2015-05-06";2015;"2015";"5";0.416153319644079;"2015-10-05";4;"4";"10";"2017-04-19";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;237.243656522588;0;0;0;0;0;0;0
9900;"T3";"L";"2012-12-28";2012;"2012";"12";0.416153319644079;"2013-05-29";2;"2";"5";"2015-11-09";2015;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;75.8662192650023;980.417233076496;0;0;0;0;0;0;0
9901;"T1";"L";"2012-07-21";2012;"2012";"7";0.10403832991102;"2012-08-28";1;"1";"8";"2013-06-26";2013;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;2177.00343698108;412.107012081298;0;0;0;0;0;0;0
9902;"T2";"L";"2012-07-05";2012;"2012";"7";0.249144421629021;"2012-10-04";1;"1";"10";"2016-07-22";2016;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;174.023754733554;70.999735065507;1657.51112559695;454.406090576052;0;0;0;0;0
9905;"T2";"L";"2011-08-10";2011;"2011";"8";0.48186173853525;"2012-02-02";1;"1";"2";"2013-01-10";2013;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;358.390467036955;0;0;0;0;0;0;0;0
9906;"T1";"M";"2019-03-24";2019;"2019";"3";0.109514031485284;"2019-05-03";8;"8";"5";"2021-03-30";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;696.008806932488;799.784952416907;0;0;0;0;0;0;0
9907;"T1";"L";"2017-12-19";2017;"2017";"12";0.0054757015742642;"2017-12-21";6;"6";"12";"2020-08-09";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;169.481180666085;336.037409434311;0;388.755092832649;0;0;0;0;0
9908;"T1";"H";"2013-05-06";2013;"2013";"5";0.331279945242984;"2013-09-04";2;"2";"9";"2014-09-26";2014;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1297.11225183215;463.773014233699;0;0;0;0;0;0;0
9909;"T1";"L";"2017-05-23";2017;"2017";"5";0.48186173853525;"2017-11-15";6;"6";"11";"2019-05-08";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;117.874604552399;2195.15904947692;149.963310952554;0;0;0;0;0;0
9910;"T1";"L";"2016-03-01";2016;"2016";"3";0.344969199178645;"2016-07-05";5;"5";"7";"2017-04-07";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;85.121678690679;24.2583554328224;0;0;0;0;0;0;0
9912;"T1";"L";"2018-07-18";2018;"2018";"7";0.0876112251882272;"2018-08-19";7;"7";"8";"2022-12-17";2022;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;200.76291011703;419.950778828441;0;349.300103548398;0;0;0;0;0
9913;"T1";"L";"2013-05-08";2013;"2013";"5";0.205338809034908;"2013-07-22";2;"2";"7";"2013-08-24";2013;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9914;"T2";"L";"2019-03-24";2019;"2019";"3";0.451745379876797;"2019-09-05";8;"8";"9";"2021-10-26";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;475.033693557077;0;0;0;0;0;0;0;0
9917;"T1";"L";"2018-12-13";2018;"2018";"12";0.616016427104723;"2019-07-26";8;"8";"7";"2020-06-23";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;711.74724896942;0;0;0;0;0;0;0;0
9918;"T1";"M";"2016-09-27";2016;"2016";"9";0.164271047227926;"2016-11-26";5;"5";"11";"2018-06-19";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;738.466993494888;8.05176904937644;0;0;0;0;0;0
9920;"T1";"L";"2014-09-05";2014;"2014";"9";0.123203285420945;"2014-10-20";3;"3";"10";"2015-04-24";2015;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;396.670687228763;287.317947875999;0;0;0;0;0;0;0
9921;"T3";"L";"2013-08-15";2013;"2013";"8";0.353182751540041;"2013-12-22";2;"2";"12";"2016-09-30";2016;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;16.5793478829188;0;0;0;0;0;0;0
9922;"T3";"L";"2015-03-01";2015;"2015";"3";0.668035592060233;"2015-10-31";4;"4";"10";"2022-12-01";2022;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;13.5411150911281;0;93.5772163863524;0;0;214.301381499077;2664.34959744082;0
9923;"T1";"L";"2018-06-12";2018;"2018";"6";0.177960301163587;"2018-08-16";7;"7";"8";"2018-11-26";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;33.3572768433859;0;0;0;0;0;0;0;0
9924;"T1";"H";"2018-01-07";2018;"2018";"1";0.158795345653662;"2018-03-06";7;"7";"3";"2019-05-19";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;413.957878696082;423.547632189496;0;0;0;0;0;0;0
9925;"T2";"L";"2014-11-26";2014;"2014";"11";0.646132785763176;"2015-07-20";4;"4";"7";"2023-08-13";2023;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;86.5547784882778;77.9960789063618;0;86.3732528402173;1295.03761948117;0;2143.06304637404;0;0
9927;"T1";"M";"2012-12-01";2012;"2012";"12";0.175222450376454;"2013-02-03";2;"2";"2";"2013-07-04";2013;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;602.681365989436;0;0;0;0;0;0;0;0
9928;"T3";"L";"2016-05-14";2016;"2016";"5";0.334017796030116;"2016-09-13";5;"5";"9";"2025-11-12";2025;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;132.301836316979;1143.47667185381;0;2288.14878581047;1570.1657973192;362.333886451609;794.606243925807;3164.24010747292
9929;"T1";"M";"2014-06-21";2014;"2014";"6";0.0684462696783025;"2014-07-16";3;"3";"7";"2015-10-05";2015;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;286.445455557986;985.834210571697;0;0;0;0;0;0;0
9931;"T3";"H";"2017-04-01";2017;"2017";"4";0.555783709787817;"2017-10-21";6;"6";"10";"2024-07-20";2024;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;691.875798746313;2722.57147813293;2493.76035946493;1421.52272145928;1440.88746089742;147.774478418727;11799.7897110718;0
9932;"T2";"M";"2016-09-17";2016;"2016";"9";0.32580424366872;"2017-01-14";6;"6";"1";"2018-07-27";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;551.07094418168;0;0;0;0;0;0;0;0
9935;"T2";"M";"2013-09-30";2013;"2013";"9";0.616016427104723;"2014-05-13";3;"3";"5";"2015-02-28";2015;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;57.6472793375841;0;0;0;0;0;0;0;0
9936;"T1";"L";"2013-04-11";2013;"2013";"4";0.027378507871321;"2013-04-21";2;"2";"4";"2014-12-07";2014;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;3779.15306299122;1009.5380962037;0;0;0;0;0;0;0
9937;"T2";"H";"2019-09-17";2019;"2019";"9";0.16974674880219;"2019-11-18";8;"8";"11";"2023-03-11";2023;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;229.047951609624;7.32967822349384;0;0;0;0;0;0
9938;"T3";"M";"2016-08-04";2016;"2016";"8";0.424366872005476;"2017-01-06";6;"6";"1";"2021-04-12";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;138.698304984882;1581.97284291492;225.241400790321;0;0;0;0;0;0
9939;"T1";"M";"2020-09-02";2020;"2020";"9";0.268309377138946;"2020-12-09";9;"9";"12";"2028-02-07";2028;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4826.1620716563;1396.40214956525;1119.69007280542;537.188449273612;2012.73610125667;978.952105788283;673.309383249409;2684.09648286503
9940;"T1";"L";"2012-01-19";2012;"2012";"1";0.0410677618069815;"2012-02-03";1;"1";"2";"2013-09-04";2013;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;613.04479420282;530.389078221512;0;0;0;0;0;0;0
9941;"T2";"H";"2012-05-25";2012;"2012";"5";0.254620123203285;"2012-08-26";1;"1";"8";"2015-04-19";2015;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;115.95474700419;211.238664460689;633.951700347054;671.195469604151;0;0;0;0;0
9942;"T1";"L";"2013-08-07";2013;"2013";"8";0.0164271047227926;"2013-08-13";2;"2";"8";"2014-09-01";2014;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;705.412815323852;462.973969791562;0;0;0;0;0;0;0
9943;"T3";"L";"2018-02-08";2018;"2018";"2";0.194387405886379;"2018-04-20";7;"7";"4";"2019-05-17";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;467.830357408724;0;0;0;0;0;0;0;0
9944;"T1";"H";"2014-04-04";2014;"2014";"4";0.484599589322382;"2014-09-28";3;"3";"9";"2016-07-12";2016;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;256.4484263944;25.6681772253778;151.443918832677;0;0;0;0;0;0
9945;"T1";"L";"2019-05-09";2019;"2019";"5";0.027378507871321;"2019-05-19";8;"8";"5";"2024-04-14";2024;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;818.606251276538;0;0;217.406301188121;1554.59645227052;190.185949599126;0;0;0
9946;"T1";"M";"2020-05-10";2020;"2020";"5";0.0438056125941136;"2020-05-26";9;"9";"5";"2021-01-06";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;91.0764700162676;0;0;0;0;0;0;0;0
9947;"T3";"L";"2016-12-14";2016;"2016";"12";0.342231348391513;"2017-04-18";6;"6";"4";"2020-02-14";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;400.641725743945;125.314062695502;0;0;0;0;0;0;0
9948;"T2";"M";"2020-04-01";2020;"2020";"4";0.120465434633812;"2020-05-15";9;"9";"5";"2024-01-12";2024;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;711.481677440613;0;178.671752330967;557.548837203023;0;0;0;0;0
9950;"T2";"L";"2012-05-05";2012;"2012";"5";0.0739219712525667;"2012-06-01";1;"1";"6";"2014-10-21";2014;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;441.16528186568;0;0;0;0;0;0;0;0
9951;"T2";"L";"2012-10-18";2012;"2012";"10";0.32580424366872;"2013-02-14";2;"2";"2";"2014-12-25";2014;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;245.082713058821;174.793379170373;0;0;0;0;0;0;0
9952;"T1";"M";"2018-01-17";2018;"2018";"1";0.243668720054757;"2018-04-16";7;"7";"4";"2020-07-03";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;59.7973432567256;120.390417103734;143.745958641351;0;0;0;0;0;0
9953;"T1";"H";"2015-04-02";2015;"2015";"4";0.027378507871321;"2015-04-12";4;"4";"4";"2018-02-15";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;47.8787444363824;354.641982596079;0;0;0;0;0;0;0
9955;"T1";"M";"2017-09-08";2017;"2017";"9";0.16974674880219;"2017-11-09";6;"6";"11";"2017-11-10";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9956;"T2";"L";"2012-03-01";2012;"2012";"3";0.37782340862423;"2012-07-17";1;"1";"7";"2015-11-11";2015;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;56.6089192338629;168.165216554449;0;142.235045287696;0;0;0;0;0
9957;"T3";"M";"2011-05-31";2011;"2011";"5";0.65160848733744;"2012-01-24";1;"1";"1";"2012-03-04";2012;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9958;"T1";"M";"2015-12-03";2015;"2015";"12";0.227241615331964;"2016-02-24";5;"5";"2";"2017-02-17";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;24.9537211942287;0;0;0;0;0;0;0;0
9959;"T1";"M";"2017-12-18";2017;"2017";"12";0.251882272416153;"2018-03-20";7;"7";"3";"2021-12-25";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;542.119669507082;0;1770.2880201887;1556.47940913538;0;0;0;0;0
9960;"T1";"M";"2017-06-18";2017;"2017";"6";0.0301163586584531;"2017-06-29";6;"6";"6";"2018-12-23";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;195.626068302035;444.069653546154;0;0;0;0;0;0;0
9961;"T1";"L";"2013-08-18";2013;"2013";"8";0.0301163586584531;"2013-08-29";2;"2";"8";"2015-04-06";2015;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;26.4813708878286;911.240385682987;2268.60264208806;0;0;0;0;0;0
9963;"T1";"H";"2012-03-19";2012;"2012";"3";0.303901437371663;"2012-07-08";1;"1";"7";"2013-02-08";2013;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9964;"T3";"M";"2020-03-24";2020;"2020";"3";0.309377138945927;"2020-07-15";9;"9";"7";"2025-09-20";2025;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;540.439693737519;6.78258568202208;559.97320761801;134.216176191535;43.6206070568312;0;0;0;0
